s.no,restaurant_name,restaurant_type,rate,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address,cuisine_count,price_category
2043,Eunoia,15,3.4,-0.2785219725401669,-0.1933328238781847,0,0,497,15,Kalyan Nagar,0.48047071246461687,1
2044,Eurasia Pasta and Barbeque by Little Italy,22,4.0,1.4795397686540492,1.4329342229701059,1,1,1230,13,Jayanagar,1.2871210933864277,3
2045,Excelsior Bakery,0,3.6,-0.29372135358795554,-0.9522574457407204,0,0,204,4,Shivajinagar,-1.1328300493790044,0
2046,Express Food Delivery,33,2.8,-0.25487849091027354,-0.08491502075496535,0,0,1516,4,Ulsoor,-0.3261796684571938,1
2047,Expresso Restaurant,80,3.5,-0.3122983748685861,-0.3017506270014041,1,0,1019,5,Whitefield,-0.3261796684571938,2
2048,F Juice,9,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1269,14,Kalyan Nagar,-0.3261796684571938,0
2049,F3 Food Fun Fiesta,80,3.3,-0.2667002317252202,-0.08491502075496535,1,0,692,1,Bannerghatta Road,0.48047071246461687,1
2050,F5,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,1806,29,Whitefield,2.0937714743082383,0
2051,Faasos,33,3.8,-0.14848282357575326,-0.08491502075496535,1,0,1503,4,Vasanth Nagar,0.48047071246461687,1
2052,FAB Cafe,68,3.1,-0.3072319145193232,-0.6270040363710622,0,0,1019,8,Electronic City,-0.3261796684571938,0
2053,Fabcafe,14,2.8,-0.2515008506774316,0.5655917979843509,0,1,564,2,Jayanagar,-0.3261796684571938,3
2054,Fabelle Chocolate Boutique - ITC Gardenia,34,4.5,0.0727526116753921,1.5413520260933253,0,0,979,4,Richmond Road,0.48047071246461687,3
2055,Fabelle Chocolate Boutique - ITC Windsor,34,4.2,-0.21941326846543344,1.5413520260933253,0,0,979,22,Sankey Road,0.48047071246461687,3
2056,Fabindia Cafe,14,4.2,0.05417559039476157,-0.7354218394942816,0,0,626,6,Koramangala 2nd Block,-0.3261796684571938,0
2057,Facebake,0,3.7,-0.20421388741764482,-0.5185862332478428,1,0,213,15,Banaswadi,-0.3261796684571938,0
2058,Fahad Hotel,68,3.3,-0.3122983748685861,-0.7354218394942816,0,0,1011,6,Jayanagar,-1.1328300493790044,0
2059,Fai Dang,21,3.3,-0.2633225914923783,1.2160986167236671,0,0,158,25,Indiranagar,-0.3261796684571938,3
2060,Falafal,80,3.3,-0.3122983748685861,-0.7354218394942816,1,0,1160,2,City Market,-0.3261796684571938,0
2061,Falafel Bistro,68,3.4,-0.30892073463574415,-0.5185862332478428,0,0,119,16,Koramangala 5th Block,0.48047071246461687,0
2062,Falafel's - The Lebanese Haus,68,2.9,-0.2295461891639592,-0.5185862332478428,0,0,1337,6,Koramangala 7th Block,-1.1328300493790044,0
2063,Falahaar,68,3.9,-0.05897535740544254,-0.7354218394942816,0,0,1843,16,Koramangala 6th Block,-0.3261796684571938,0
2064,Falooda Cafe,68,2.8,-0.2515008506774316,-0.7354218394942816,1,0,268,6,BTM,-0.3261796684571938,0
2065,Familiar Food Court,46,2.6,-0.24643439032816875,-0.3017506270014041,0,0,1433,10,HSR,2.0937714743082383,2
2066,Families Food Court,68,3.9,0.12172839505159985,-0.3017506270014041,1,0,1546,10,HSR,1.2871210933864277,2
2067,Famous Dum Biriyani,52,3.1,-0.30892073463574415,-0.7354218394942816,0,0,307,13,Wilson Garden,-1.1328300493790044,0
2068,Fandom at Gilly's Redefined,5,3.8,-0.14510518334291134,2.0834410417094222,0,0,1109,6,Koramangala 4th Block,-1.1328300493790044,3
2069,Fanoos,68,3.9,-0.09612939996670358,-0.3017506270014041,1,0,141,9,Frazer Town,1.2871210933864277,2
2070,Fanoos Xprss,68,3.7,-0.2295461891639592,-0.3017506270014041,1,0,141,2,Jayanagar,1.2871210933864277,2
2071,Farha Real Taste Of Kerala,68,3.1,-0.30892073463574415,-0.5185862332478428,1,0,1288,14,Nagawara,-1.1328300493790044,0
2072,Farzi Cafe,26,4.4,3.7206040631446586,2.0834410417094222,0,0,1411,4,Lavelle Road,-1.1328300493790044,3
2073,Fashion Knack Cafe,14,3.7,-0.2886548932386927,-0.6270040363710622,0,0,477,5,Whitefield,0.48047071246461687,0
2074,Fast And Fresh,68,2.8,-0.16537102473996282,-0.3017506270014041,1,0,1565,0,Banashankari,0.48047071246461687,2
2075,Fat Buddha,21,4.0,0.4493594976372655,0.9992630104772284,1,1,775,4,Cunningham Road,-0.3261796684571938,3
2076,Fat Chef Biryani Wale,80,3.3,-0.2717666920744831,-0.3017506270014041,1,0,364,1,Bannerghatta Road,-0.3261796684571938,2
2077,Fatima Bakery,4,3.7,-0.2954101737043765,-0.5185862332478428,0,0,220,4,Richmond Road,-0.3261796684571938,0
2078,Fatso's,14,3.8,-0.197458606951961,0.24033838861469278,1,0,444,4,Brigade Road,1.2871210933864277,3
2079,Fattoush,21,4.1,1.829125532753187,0.7824274042307897,1,0,126,6,BTM,2.900421855230049,3
2080,Fatty Chang,68,3.2,-0.3122983748685861,-0.5185862332478428,1,0,643,14,HBR Layout,-1.1328300493790044,0
2081,Fava,22,4.4,3.124450562048061,1.4329342229701059,0,1,1161,4,Lavelle Road,3.70707223615186,3
2082,Fava Bistro,22,4.4,0.32776444925495657,2.0834410417094222,1,1,1387,6,Koramangala 5th Block,1.2871210933864277,3
2083,Fazzito Kitchen,21,3.8,0.03559856911413105,0.34875619173791217,0,0,1455,11,Thippasandra,-1.1328300493790044,3
2084,Feast - Sheraton Grand Bangalore Hotel at Brigade...,42,4.3,1.2853254552656392,3.167619072941616,0,1,1640,22,Malleshwaram,-0.3261796684571938,3
2085,Feast - Sheraton Grand Bengaluru Whitefield Hotel &...,42,4.5,0.5641992655538905,4.25179710417381,0,1,820,29,Whitefield,1.2871210933864277,3
2086,Feast and Burp,68,3.3,-0.3122983748685861,-0.5185862332478428,0,0,1455,1,Bannerghatta Road,-1.1328300493790044,0
2087,Feast India Co.,21,4.2,-0.09444057985028263,2.0834410417094222,1,0,188,4,Cunningham Road,0.48047071246461687,3
2088,Feastaurant,21,3.7,-0.2734555121909041,0.5655917979843509,1,0,239,6,HSR,-0.3261796684571938,3
2089,Feaster,21,3.8,-0.17043748508922568,0.13192058549147342,1,0,813,10,HSR,2.0937714743082383,1
2090,Feel The Taste,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1011,9,Hennur,-1.1328300493790044,0
2091,Feel@Home,80,3.6,-0.2481232104445897,-0.5185862332478428,1,0,1516,3,Marathahalli,-0.3261796684571938,0
2092,Fenny's Lounge And Kitchen,6,4.5,10.401576443705965,2.300276647955861,0,1,1386,6,Koramangala 7th Block,2.0937714743082383,3
2093,Ferment,22,2.8,-0.2515008506774316,0.9992630104772284,0,0,798,0,Banashankari,-1.1328300493790044,3
2094,Fetchpod Cafe,14,2.9,-0.2987878139372184,-0.08491502075496535,0,0,607,16,Koramangala 6th Block,1.2871210933864277,1
2095,Fete Home Kitchen,80,2.8,-0.2515008506774316,-0.08491502075496535,0,0,1455,5,Brookefield,-1.1328300493790044,1
2096,Fiddler's Green,22,3.9,-0.1940809667191191,1.4329342229701059,0,1,804,14,Kalyan Nagar,2.0937714743082383,3
2097,Fiero! Pizzeria,68,4.0,-0.21603562823259154,-0.3017506270014041,1,0,1229,16,Koramangala 6th Block,0.48047071246461687,2
2098,FIFA Cafe,14,3.2,-0.3122983748685861,-0.5185862332478428,0,0,463,23,Marathahalli,0.48047071246461687,0
2099,Fill A Belly Restaurant,68,3.6,-0.2633225914923783,-0.5185862332478428,0,0,1565,28,Sarjapur Road,0.48047071246461687,0
2100,Fill N Chill Resto Bar & Pub,5,3.9,0.6891719541690414,1.4329342229701059,1,1,1129,6,Koramangala 4th Block,0.48047071246461687,3
2101,Fillers,68,3.9,-0.08599647926817784,-0.5185862332478428,1,0,1672,6,BTM,-0.3261796684571938,0
2102,Filmy Kitchen,68,3.7,-0.011688394145655744,-0.3017506270014041,1,0,1830,3,Bellandur,2.0937714743082383,2
2103,Fine Day,68,3.1,-0.3106095547521651,-0.08491502075496535,0,0,311,3,Sarjapur Road,0.48047071246461687,1
2104,Fine Dine Restaurant,21,3.7,-0.2244797288146963,0.4571739948611315,1,0,1718,10,HSR,0.48047071246461687,3
2105,Fine Food Restaurant,68,3.4,-0.27514433230732505,-0.08491502075496535,1,0,1565,14,Hennur,0.48047071246461687,1
2106,Firangi Bake,33,3.8,-0.2295461891639592,0.13192058549147342,1,0,1393,26,Rajajinagar,-0.3261796684571938,1
2107,Fire And Ice,39,3.7,-0.28696607312227174,-0.5185862332478428,1,0,976,23,Kaggadasapura,-0.3261796684571938,0
2108,Fire Station,66,4.4,1.0455129987338632,1.4329342229701059,0,1,898,8,Electronic City,4.513722617073671,3
2109,FireHouse - Bar & Kitchen,64,3.9,0.9492502520978687,2.0834410417094222,1,1,802,14,HBR Layout,2.900421855230049,3
2110,Firewood Biryani,68,3.9,0.44767067752084455,-0.3017506270014041,1,0,354,4,Residency Road,0.48047071246461687,2
2111,Firki Cafe,21,2.8,-0.2515008506774316,0.6740096011075702,0,1,1455,14,Kalyan Nagar,-1.1328300493790044,3
2112,Fish & Fries Restaurant,21,4.0,0.7753017801065102,0.4571739948611315,0,0,944,10,HSR,1.2871210933864277,3
2113,Fish And Dish,68,3.6,-0.28189961277300885,-0.41016843012462345,1,0,1357,1,JP Nagar,-0.3261796684571938,2
2114,Fish Chain,68,3.4,-0.2987878139372184,-0.5185862332478428,1,0,1939,9,Kammanahalli,1.2871210933864277,0
2115,Fish Corner,68,3.7,-0.11977288159659699,-0.3017506270014041,1,0,1611,22,Yeshwantpur,0.48047071246461687,2
2116,Fish Factory-Citrus Hotel,42,3.9,-0.2531896707938526,4.468632710420248,0,1,1937,7,Cunningham Road,-1.1328300493790044,3
2117,Fish Palace,68,3.0,-0.2717666920744831,-0.1933328238781847,0,0,1361,22,Rajajinagar,1.2871210933864277,1
2118,Fishing Boat,68,4.0,-0.16874866497280475,-0.5185862332478428,1,0,1323,22,Yeshwantpur,0.48047071246461687,0
2119,Fishing Boat - Hotel Goyal Residency,21,3.9,0.3868731533296901,0.5655917979843509,1,1,1965,8,Electronic City,1.2871210933864277,3
2120,Fishland,21,4.2,0.1909700198248591,-0.08491502075496535,0,0,1963,20,Majestic,0.48047071246461687,1
2121,Fishland 15,21,3.9,-0.2244797288146963,0.13192058549147342,0,0,1364,20,Majestic,-0.3261796684571938,1
2122,Fishland Deluxe,68,3.5,-0.30385427428648126,-0.08491502075496535,0,0,2059,2,Jayanagar,1.2871210933864277,1
2123,Fit Dish Fetish,80,3.5,-0.25487849091027354,-0.08491502075496535,0,0,1149,22,West Bangalore,-1.1328300493790044,1
2124,Fitbakes,33,3.6,-0.29709899382079746,-0.3017506270014041,0,0,228,2,Jayanagar,-0.3261796684571938,2
2125,Fitnest,33,3.2,-0.29203253347153457,-0.41016843012462345,1,0,1163,6,BTM,-0.3261796684571938,2
2126,Five Satr Chiken,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1011,3,Bellandur,-1.1328300493790044,0
2127,Five Senses,80,2.8,-0.2515008506774316,-0.08491502075496535,1,0,922,3,Bellandur,0.48047071246461687,1
2128,Five Spice Dining,21,3.6,-0.22616854893111726,0.4571739948611315,1,0,747,5,Marathahalli,0.48047071246461687,3
2129,Five Star Cafe,68,3.8,-0.27007787195806215,-0.41016843012462345,0,0,1011,11,Indiranagar,-1.1328300493790044,2
2130,Five Star Chicken,68,2.7,-0.24305675009532685,-0.5185862332478428,0,0,1030,16,Koramangala 6th Block,-0.3261796684571938,0
2131,Flame Pub & Restaurant - Brigade Garden,6,2.9,-0.2785219725401669,2.9507834666951775,0,0,235,20,Brigade Road,-0.3261796684571938,3
2132,Flamin Grill,21,3.5,-0.30216545417006035,0.13192058549147342,0,0,1345,3,Bellandur,1.2871210933864277,1
2133,Flavor of Tibet,21,4.0,-0.22279090869827536,-0.3017506270014041,0,0,2160,6,Koramangala 5th Block,-1.1328300493790044,2
2134,Flavored With Love,80,2.8,-0.2515008506774316,-0.7354218394942816,0,0,204,3,Bellandur,-1.1328300493790044,0
2135,Flavors,21,3.4,-0.3106095547521651,1.4329342229701059,0,0,1805,8,Electronic City,1.2871210933864277,3
2136,Flavors of India,21,3.5,-0.30892073463574415,0.13192058549147342,0,0,1787,25,Domlur,1.2871210933864277,1
2137,Flavors of North,68,3.3,0.0845743524903388,-0.3017506270014041,1,0,1537,22,New BEL Road,0.48047071246461687,2
2138,Flavors Restaurant,21,2.9,-0.29203253347153457,0.34875619173791217,0,0,1516,23,Whitefield,-0.3261796684571938,3
2139,Flavorsome Bakes,80,4.0,-0.16199338450712092,0.5655917979843509,0,0,213,1,Bannerghatta Road,-0.3261796684571938,3
2140,Flavour A Azam,68,3.5,-0.2481232104445897,-0.3017506270014041,0,0,1455,8,Electronic City,-1.1328300493790044,2
2141,Flavour of China,21,3.8,0.10990665423665315,0.023502782368254035,1,0,643,1,BTM,-1.1328300493790044,1
2142,Flavour of Himalaya,68,3.7,-0.2785219725401669,-0.08491502075496535,1,0,143,6,Koramangala 5th Block,-1.1328300493790044,1
2143,Flavours - Octave Hotel & Spa,21,3.0,0.01364390760065861,0.34875619173791217,0,0,1516,3,Sarjapur Road,-0.3261796684571938,3
2144,Flavours Hut,21,3.5,-0.3055430944029022,0.023502782368254035,1,0,1311,6,HSR,1.2871210933864277,1
2145,Flavours Inn,68,3.7,-0.21941326846543344,-0.08491502075496535,1,0,1308,24,New BEL Road,0.48047071246461687,1
2146,Flavours Radha Hometel,21,3.5,-0.006621933796392873,0.5655917979843509,0,1,1653,5,Whitefield,1.2871210933864277,3
2147,Flavours24,34,3.3,-0.29203253347153457,-0.6270040363710622,0,0,978,23,Marathahalli,-0.3261796684571938,0
2148,Flayvours4u,36,3.2,-0.2734555121909041,-0.843839642617501,0,0,1191,14,Hennur,-0.3261796684571938,0
2149,Flechazo,21,4.7,11.762765457541256,1.8666054354629835,0,1,176,23,Marathahalli,1.2871210933864277,3
2150,Float,22,4.4,4.850424721030279,2.0834410417094222,1,1,1708,3,Marathahalli,-0.3261796684571938,3
2151,Float Brewery,61,4.2,0.4763806195000008,2.7339478604487386,1,1,233,15,Kalyan Nagar,1.2871210933864277,3
2152,Flodeis,34,3.4,-0.30216545417006035,-0.5185862332478428,1,0,979,26,Vijay Nagar,0.48047071246461687,0
2153,Floured-Baked With Love,80,3.8,-0.24305675009532685,-0.3017506270014041,0,0,204,0,Banashankari,-1.1328300493790044,2
2154,Flow - Terrace Bar & Grill,54,3.8,-0.18057040578775144,0.9992630104772284,0,0,1873,1,JP Nagar,1.2871210933864277,3
2155,Fluffer Nutter,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,262,6,BTM,-1.1328300493790044,0
2156,Flying Cakes,0,3.1,-0.29372135358795554,-0.08491502075496535,1,0,213,3,Sarjapur Road,-0.3261796684571938,1
2157,FNC Seafood,46,3.8,-0.2244797288146963,-0.3017506270014041,0,0,1952,16,Koramangala 7th Block,-0.3261796684571938,2
2158,FNP Cakes N More,33,2.8,-0.2515008506774316,0.34875619173791217,0,0,204,2,Wilson Garden,-1.1328300493790044,3
2159,Fnp Cakes 'N' More,0,2.8,-0.2515008506774316,-0.843839642617501,0,0,204,22,Malleshwaram,-1.1328300493790044,0
2160,Fog City Cafe,14,2.8,-0.2515008506774316,-0.08491502075496535,1,0,1011,11,Indiranagar,-1.1328300493790044,1
2161,Fogg,21,2.8,-0.2515008506774316,0.9992630104772284,0,1,873,16,BTM,0.48047071246461687,3
2162,Folklore Restaurant,21,3.2,0.12510603528444175,-0.1933328238781847,1,0,1831,28,Sarjapur Road,1.2871210933864277,1
2163,Food & Friends,68,2.9,-0.17043748508922568,-0.7354218394942816,1,0,1102,22,Rajajinagar,-0.3261796684571938,0
2164,Food 4 U,68,3.6,-0.2616337713759574,-0.3017506270014041,0,0,1455,8,Electronic City,-1.1328300493790044,2
2165,FOOD ADDA,68,3.2,-0.3122983748685861,-0.7354218394942816,0,0,1011,0,Banashankari,-1.1328300493790044,0
2166,Food And Biryani (FAB),80,2.8,-0.2835884328894298,-0.08491502075496535,0,0,379,29,Whitefield,0.48047071246461687,1
2167,Food And You,68,3.8,-0.16874866497280475,-0.5185862332478428,0,0,1689,6,Koramangala 5th Block,-0.3261796684571938,0
2168,Food Box,68,3.6,-0.2835884328894298,-0.41016843012462345,1,0,1019,9,Kammanahalli,-0.3261796684571938,2
2169,Food Box Cafe,21,3.6,-0.25825613114311546,-0.08491502075496535,0,0,1443,0,Banashankari,0.48047071246461687,1
2170,Food Box -The Taste Of Odisha,68,3.2,-0.3122983748685861,-0.41016843012462345,0,0,754,23,Marathahalli,1.2871210933864277,2
2171,Food Club Restaurant,21,3.7,-0.24305675009532685,-0.08491502075496535,0,0,1516,8,Electronic City,-0.3261796684571938,1
2172,Food Coma,21,2.8,-0.2515008506774316,0.5655917979843509,0,1,945,11,Indiranagar,4.513722617073671,3
2173,Food Corner,68,3.3,-0.3072319145193232,-0.6270040363710622,0,0,1565,9,RT Nagar,0.48047071246461687,0
2174,Food Court,68,3.3,-0.3122983748685861,-0.5185862332478428,0,0,2062,20,Majestic,1.2871210933864277,0
2175,Food Dig,68,3.5,-0.29709899382079746,-0.843839642617501,0,0,1455,29,Whitefield,-1.1328300493790044,0
2176,Food Factory,80,3.3,-0.3106095547521651,-0.3017506270014041,1,0,1455,23,Marathahalli,-1.1328300493790044,2
2177,Food Feast Multicusine Restaurant,68,3.3,-0.29203253347153457,0.13192058549147342,0,0,1576,1,Bannerghatta Road,0.48047071246461687,1
2178,Food Feed Restaurant,21,3.7,-0.27007787195806215,0.4571739948611315,0,0,109,24,New BEL Road,1.2871210933864277,3
2179,Food Geek,68,3.8,-0.27683315242374595,-0.41016843012462345,1,0,1932,0,Basavanagudi,0.48047071246461687,2
2180,Food Junction,68,3.5,-0.2481232104445897,-0.3017506270014041,0,0,1630,6,BTM,1.2871210933864277,2
2181,Food Ka Masti,33,3.2,-0.24305675009532685,-0.3017506270014041,1,0,1617,1,Bannerghatta Road,0.48047071246461687,2
2182,Food Lounge,68,3.1,-0.23123500928038013,-0.3017506270014041,1,0,1455,24,Yeshwantpur,-1.1328300493790044,2
2183,Food Lover,33,3.7,-0.26501141160879926,-0.3017506270014041,1,0,1516,11,Indiranagar,-0.3261796684571938,2
2184,Food Magic Restaurant,68,3.8,-0.17043748508922568,-0.3017506270014041,1,0,1309,14,Kalyan Nagar,1.2871210933864277,2
2185,Food Memories,68,3.3,-0.3106095547521651,-0.7354218394942816,0,0,1011,1,Bannerghatta Road,-1.1328300493790044,0
2186,Food Mingo,68,3.0,-0.3122983748685861,-0.1933328238781847,1,0,1516,5,Marathahalli,-0.3261796684571938,1
2187,Food Mood,33,3.7,-0.23123500928038013,-0.41016843012462345,1,0,1455,5,Whitefield,-1.1328300493790044,2
2188,Food N Joyy,68,3.2,-0.3055430944029022,-0.5185862332478428,1,0,1050,22,RT Nagar,0.48047071246461687,0
2189,Food Of Punjab,68,3.7,-0.28696607312227174,-0.7354218394942816,0,0,1455,11,Ulsoor,-1.1328300493790044,0
2190,Food Paradise,68,3.3,-0.2987878139372184,-0.08491502075496535,0,0,1534,29,Whitefield,1.2871210933864277,1
2191,Food Planet,68,3.1,-0.3106095547521651,-0.3017506270014041,0,0,1586,8,Electronic City,0.48047071246461687,2
2192,Food Plaza,68,2.8,-0.2515008506774316,-0.843839642617501,0,0,2050,0,Basavanagudi,0.48047071246461687,0
2193,Food Point,21,3.2,-0.037020695891970094,-0.1933328238781847,0,0,1455,5,Whitefield,-1.1328300493790044,1
2194,Food Point Family Restauarant,21,3.3,-0.30892073463574415,0.34875619173791217,1,0,1596,8,Electronic City,0.48047071246461687,3
2195,Food Ras,21,4.3,2.021651026025176,0.7824274042307897,1,1,1580,8,Electronic City,2.0937714743082383,3
2196,Food Republic Resto,21,3.3,-0.24643439032816875,0.34875619173791217,1,0,1516,12,Kumaraswamy Layout,-0.3261796684571938,3
2197,Food Singh,33,2.8,-0.2515008506774316,-0.08491502075496535,0,0,1455,29,Whitefield,-1.1328300493790044,1
2198,Food Springs,68,4.0,0.0727526116753921,-0.3017506270014041,1,0,2003,0,Jayanagar,-0.3261796684571938,2
2199,Food Square,68,3.2,-0.3122983748685861,-0.6270040363710622,1,0,773,22,Malleshwaram,0.48047071246461687,0
2200,Food Star,21,3.2,-0.29203253347153457,-0.08491502075496535,0,0,1516,14,Kammanahalli,-0.3261796684571938,1
2201,Food Theory,33,2.5,-0.2211020885818544,-0.08491502075496535,0,0,377,6,HSR,2.900421855230049,1
2202,Food Time Now,80,3.1,-0.30216545417006035,-0.08491502075496535,1,0,1739,14,Rammurthy Nagar,0.48047071246461687,1
2203,Food Town,33,3.2,-0.3106095547521651,-0.7354218394942816,1,0,643,21,Indiranagar,-1.1328300493790044,0
2204,Food Treat,68,3.3,-0.2987878139372184,-0.5185862332478428,1,0,1783,3,Bellandur,-0.3261796684571938,0
2205,Food Xpress,68,3.4,-0.30216545417006035,-0.3017506270014041,0,0,1796,29,Whitefield,1.2871210933864277,2
2206,Food Zone,68,3.4,0.20110294052338482,-0.5185862332478428,1,0,1516,5,Marathahalli,-0.3261796684571938,0
2207,FoodandSnack.com,33,3.3,-0.3055430944029022,-0.08491502075496535,0,0,2046,10,Bommanahalli,-0.3261796684571938,1
2208,Foodbell,80,2.8,-0.2515008506774316,-0.5185862332478428,1,0,1537,3,Sarjapur Road,0.48047071246461687,0
2209,Foodhall,21,4.0,-0.13159462241154368,0.9992630104772284,1,0,1214,11,MG Road,0.48047071246461687,3
2210,Foodiction,68,2.8,0.5354893235747343,-0.08491502075496535,1,0,1682,0,Banashankari,1.2871210933864277,1
2211,Foodie,52,2.9,-0.2599449512595364,-0.5185862332478428,0,0,685,29,Whitefield,-0.3261796684571938,0
2212,Foodie Nation,21,3.5,-0.16874866497280475,0.9992630104772284,1,1,1521,8,Electronic City,0.48047071246461687,3
2213,Foodie's Affair,68,3.5,-0.28189961277300885,-0.3017506270014041,1,0,1516,14,Nagawara,-0.3261796684571938,2
2214,Foodies Choice,80,3.7,-0.23799028974606395,-0.843839642617501,1,0,107,14,Nagawara,1.2871210933864277,0
2215,Foodies Club,68,3.4,-0.3106095547521651,-0.5185862332478428,1,0,2013,6,BTM,2.0937714743082383,0
2216,Foodies Delight,68,3.8,-0.018443674611339573,-0.3017506270014041,1,0,1673,5,Whitefield,0.48047071246461687,2
2217,Foodies Express,68,3.7,-0.0995070401995455,-0.3017506270014041,1,0,721,8,Electronic City,1.2871210933864277,2
2218,Foodies Family Restaurant,68,3.4,-0.30892073463574415,-0.5185862332478428,1,0,1516,8,Electronic City,-0.3261796684571938,0
2219,Foodies Hub,68,3.1,-0.3055430944029022,-0.08491502075496535,1,0,1836,3,Sarjapur Road,0.48047071246461687,1
2220,Foodiesthan,14,3.7,-0.21941326846543344,0.13192058549147342,1,0,559,6,HSR,0.48047071246461687,1
2221,FoodIshq,33,4.0,-0.026887775193444357,-0.1933328238781847,1,0,1455,11,Kaggadasapura,-1.1328300493790044,1
2222,Foodism,33,4.1,0.21967996180401536,-0.5185862332478428,1,0,1516,5,Marathahalli,-0.3261796684571938,0
2223,Foodizo,68,3.6,-0.2785219725401669,-0.5185862332478428,1,0,977,0,Banashankari,0.48047071246461687,0
2224,Foodlieious Multi Cuisine,68,2.8,-0.2515008506774316,-0.9522574457407204,0,0,1455,0,Banashankari,-1.1328300493790044,0
